0.527237 0.527237 0.527237 0.527082 0.526985
0.299720 0.299690 0.299859 0.300141 0.299676
0.603324 0.603324 0.604184 0.604266 0.604266
0.444739 0.444739 0.444739 0.444739 0.444739
0.439770 0.439368 0.439750 0.439460 0.439431
0.573470 0.573416 0.573652 0.573756 0.573513
0.953033 0.908130 0.842085 0.793289 0.768572
0.737611 0.743572 0.749595 0.749894 0.739200
